URLNO ,PNO,RFN,VAL
320,1906,3,metagenomic tool 
320,1907,1,Cholera 
320,1907,6,1–3 day 
320,1907,4,rehydration 
320,1907,8,V. choleare 
320,1907,4,cephalosporins 
320,1907,4,penicillins 
320,1907,4,antibiotic 
320,1907,8,E. coli 
323,1908,2,rice water stool 
323,1908,4,re-hydration 
323,1908,6,5-6 days 
324,1909,4,Tetracycline 
324,1909,6,48 hours 
324,1909,4,purified water 
324,1909,4,oral hydration salts 
324,1910,1,Traveler's diarrhea 
324,1910,2,Diarrhea 
324,1910,2,anxiety 
324,1910,2,stress 
324,1910,2,fatigue 
324,1910,2,dietary changes 
324,1911,2,Diarrhea 
324,1911,6,first week 
324,1911,6,3 or 4 days 
324,1911,2,bowel syndrome 
324,1911,2,Weakness 
324,1911,2,seizures 
329,1912,8,bodily fluids 
329,1912,8,feces 
329,1912,1,ebola 
329,1913,1,ebola 
329,1913,6,Couple weeks 
329,1913,6,2 weeks 
329,1914,1,ebola 
329,1914,2,kidney failing 
329,1914,4,dialysis 
330,1915,6,1976 
330,1915,1,Ebola 
330,1915,6,2014 
331,1917,4, Experimental vaccines 
331,1917,6,10 years 
331,1917,2,joint and vision problems. 
331,1917,5,antibodies 
331,1917,4,supportive care 
332,1918,2,fever 
332,1918,2,headache 
332,1918,2,joint and muscle pain 
332,1918,2,hemorrhaging 
332,1918,7,Early 
332,1918,4,intravenous fluids 
332,1918,4,electrolytes 
332,1918,2,dehydration 
332,1918,2, shock 
332,1918,2,low blood pressure 
332,1919,1,ebola 
332,1919,8, virus 
333,1921,6,few days 
333,1921,4,Experimental treatments 
333,1921,1,ebola 
333,1921,4,supportively 
333,1921,4,intravenous fluids 
333,1921,4,supplemental oxygen 
333,1921,4,antibiotics 
334,1922,8,Rickettsia 
334,1922,1,typhus 
334,1922,8,R. mooseri 
334,1923,2,headache, 
334,1923,2,arthralgia 
334,1923,2,ill feeling, 
334,1923,2,high grade fever, 
334,1923,2,a cutaneous rash 
334,1923,7,spontaneously 
334,1924,8,R. typhi 
334,1924,8,rat flea 
334,1924,2,generalized vasculitis. 
336,1925,2,spotted fever 
336,1925,2,paralysis 
336,1925,1,pneumonia 
336,1925,2,fever 
336,1925,1,hepatitis 
336,1926,6,1 week 
336,1926,6,weeks 
336,1926,6,months 
337,1927,1,typhus 
337,1927,4,sulfa drugs 
388,1928,4,doxycycline 
388,1928,1,malaria 
388,1928,8, P. falciparum 
388,1928,6,2-3 hours 
388,1929,2,Fever 
388,1929,4,anti-malarial medication 
388,1929,2,nausea 
389,1930,6,2 months 
389,1930,1,malaria 
389,1930,2,malnutrition 
389,1930,1,TB 
390,1931,1,malaria 
390,1931,6,1940 
390,1931,6,1970 
390,1931,8,mosquitoes 
390,1931,4,chloroquine 
390,1932,1,malaria 
390,1932,3,blood sample 
391,1933,6,six months 
391,1933,1,malaria 
391,1933,6,weeks 
391,1933,6,2 month 
391,1933,2,fever, 
391,1933,2,headache, 
391,1933,2,body ache, 
391,1933,2,vomiting, 
391,1933,2,weakness 
391,1933,2,diarrhea 
393,1935,1,ebola 
393,1935,6,day 6 
393,1935,6,3 months 
393,1936,2,fatigue 
393,1936,1,ebola 
393,1936,2,hemorrhagic complications 
393,1937,2,hemorrhagic complications 
393,1937,6,days 6 
393,1937,6,16 
393,1937,8,Ebola virus 
393,1938,4,Supportive treatment 
393,1938,8,Ebola virus. 
393,1938,6,21 days 
393,1938,6,30 days 
393,1938,6,90 days 
393,1938,6,21 days 
393,1938,6,42 days 
393,1938,6,120 days 
393,1938,6,150 days 
394,1940,8,Ebola virus 
394,1940,4,Balancing the fluids 
394,1940,4, electrolytes 
394,1940,4,procoagulants 
394,1940,4,oxygen levels 
394,1940,4,antibiotics 
394,1941,4,intensive care 
394,1941,2,shock 
394,1941,4,fluids 
394,1942,8,Ebola virus 
394,1942,7,quickly 
394,1942,2,low blood pressure 
394,1942,2,shock 
395,1944,1,Ebola hemorrhagic fever 
395,1945,1,ebola 
395,1945,4,relief from symptoms 
395,1945,4,supportive care 
395,1946,6,September 2001 
395,1946,6,October 2001 
395,1946,8,Ebola virus 
396,1947,2,dehydration 
396,1947,1,Cholera 
397,1948,1,Cholera 
397,1948,4,prognosis 
398,1949,2,dehydration 
398,1949,4,fluids 
399,1950,1,cholera 
399,1950,4,rehydration 
399,1950,4,replacement fluids 
399,1950,6,three to six days 
399,1951,1,cholera 
399,1951,2,diarrhea 
399,1951,2,vomiting 
399,1951,2,dehydration 
399,1951,6,per hour 
399,1951,4,electrolytes 
399,1952,1,cholera 
399,1952,5,sanitation 
399,1952,5,waste treatment systems 
399,1953,5,cholera vaccine 
399,1954,5,Peru-15 
399,1954,1,cholera 
399,1954,6,2003 
399,1954,6,2004 
399,1955,1,Cholera 
399,1955,2,dehydrated 
400,1956,4,replacing fluids 
400,1956,4,electrolyte losses, 
417,1957,1,typhus 
417,1957,8,mice and rats 
417,1957,2,spotted rash on the trunk 
417,1957,2,swelling of the lymph glands 
417,1958,1,Scrub typhus 
417,1958,8,Rickettsia tsutsugamushi 
417,1959,1,Scrub typhus 
417,1959,4,antibiotics 
417,1959,4,tetracycline 
417,1959,4,Chloramphenicol 
417,1959,7,first 
417,1959,2, fever 
417,1959,6,two days 
417,1959,6,few days 
417,1960,4,antibiotics 
417,1960,1,typhus 
417,1960,7,short 
417,1960,7,modern 
417,1960,8,rickettsial strain 
420,1961,2,headache, 
420,1961,2,chills, 
420,1961,2,prostration, 
420,1961,2,fever 
420,1961,2,hemorrhagic 
420,1961,6,2 weeks 
420,1962,1,Typhus 
420,1962,8,Infected lice 
420,1962,8,ectoparasites 
420,1963,4,Doxycycline 
420,1963,6,7 to 10 days 
420,1963,6,3 days 
420,1963,2,fever 
420,1964,4,tetracycline 
420,1964,4,doxycycline 
420,1964,4,Fluoroquinolones 
422,1965,1,Typhus 
422,1965,8,Rickettsia bacteria 
422,1966,1,typhus 
422,1966,4,doxycycline 
422,1966,4,tetracycline 
422,1966,6,48 hours 
425,1967,1,malaria 
425,1967,6,week 
425,1967,6,few months 
425,1967,6,decades 
426,1968,8,P. vivax 
426,1968,1,malaria 
426,1968,8,P. falciparum 
426,1968,6,3days 
426,1968,6,14 days 
427,1969,1,malaria 
427,1969,8,P. ovale 
427,1969,8,Plasmodium vivax 
427,1969,3,blood 
427,1969,6,decades 
428,1970,1,malaria 
428,1970,7,lifetime 
429,1971,8,Plasmodium 
429,1971,2,influenza 
429,1971,6,10–30 days 
429,1971,2,fever 
430,1972,1,malaria 
430,1973,1,malaria 
430,1973,8,parasite 
430,1974,1,malaria 
430,1974,2,swelling of the blood vessels 
430,1975,1,malaria 
430,1975,7,before 
430,1975,7,during 
430,1975,7,after 
430,1975,5,vaccine 
430,1976,8,mosquito 
430,1976,8,infected mother 
430,1976,1,malaria 
5,1997,8,bodily fluids 
5,1997,1,Ebola 
5,1998,8,blood 
5,1998,6,7 weeks 
51,1999,7, quickly 
51,1999,4,antibiotic 
51,2000,1,Typhus 
51,2000,2,Renal insufficiency 
51,2000,1,Pneumonia 
51,2000,2,Central nervous system damage 
103,101,1,Ebola 
103,101,8,virus 
103,102,1,Ebola 
103,102,3,Blood transfusions 
103,102,3,Blood pressure medication 
103,102,3,Fluids and electrolytes 
108,103,1,Ebola 
108,103,4,healthcare setting 
108,103,2,symptoms of Ebola 
108,104,5,avoid areas in which the disease has been reported 
108,104,4,being treated 
108,104,1,Ebola 
108,105,8,virus 
108,105,1,Ebola 
108,105,5,Avoid direct contact with bodies 
108,106,5,use disposable masks gloves 
108,106,1,Ebola 
108,106,8,virus 
109,107,4,no treatment proven to be effective 
109,107,1,Ebola 
109,108,8,bats 
109,108,1,Ebola 
109,109,5,wearing of protective clothing 
109,109,4,complete equipment sterilization 
109,109,1,Ebola 
110,110,8,Ebola virus 
110,111,1,Ebola 
110,111,6,March 11 2015 
110,112,8,Ebola virus 
111,113,5,Preventing malaria  
111,113,4,antimalarial medication 
111,113,1,malaria 
111,114,1,malaria 
111,114,8,mosquito bite 
111,115,4,antimalarial drugs 
112,116,5,Malaria is preventable 
112,116,4,right medication 
112,116,1,malaria 
112,117,5,preventative medication 
112,118,4,malaria pills 
112,118,5,no vaccine for malaria 
112,118,1,malaria 
113,119,1,malaria 
113,120,1,malaria 
114,121,6,1999 
114,121,5,promising malaria vaccines 
114,121,1,malaria 
114,122,1,malaria 
114,122,8,parasite 
114,122,4,public health 
115,123,8,transmitted by insects 
115,123,1,typhus 
115,123,5,Avoid overcrowded living conditions. 
115,124,5,Practice good hygiene 
115,124,1,typhus 
115,124,4,prescribe doxycycline and chloramphenical 
116,125,8,fleas ticks mites 
116,125,1,typhus 
116,125,5,wash clothing and bedding in extremely hot water 
117,126,5,Cleanliness is important 
117,126,1,typhus 
117,126,4,treatment of clothing for those at high risk 
117,127,2,headache chills high fever prostration 
117,128,1,typhus fever 
118,129,2,fever headache chills 
118,130,8,parasite 
118,131,1,typhus fever 
118,131,8,flying squirrels 
118,131,5,use insecticides 
118,132,6,2006 
118,132,1,typhus 
123,133,1,cholera 
123,133,5,wash hands after using the toilet 
123,133,5,wash hands before cooking 
123,133,4,emergency sanitation facilities 
123,134,2,Diarrhea 
123,134,2,vomiting 
123,134,2,dehydration 
123,134,1,cholera 
123,134,2,Water purification 
123,135,4,treatment for cholera is oral rehydration 
123,135,2,diarrhea 
123,135,2,vomiting 
126,136,5,clean drinking water 
126,136,5,have appropriate sanitation and hygiene facilities 
126,136,1,cholera 
126,137,1,cholera 
126,137,5,vaccinated 
126,138,5,vaccination 
126,138,1,cholera 
131,139,1,typhus 
131,139,5,avoidance of the insects  
131,139,5,good hygiene and the use of insect repellents 
131,139,8,insect 
131,139,8,bacteria 
131,140,1,typhus 
131,140,4,antibiotics tetracycline or chloramphenicol 
132,141,1,EVD 
132,141,5,infection control measures 
132,141,5,Avoid contact with any medical equipment 
132,141,1,Ebola 
132,142,1,Ebola  
132,142,8,chimpanzees 
132,142,8,Gorilla 
132,142,8,Bats 
132,142,8,forest antelope 
132,142,8,porcupines 
132,142,5,Avoid close contact with wild animals 
132,143,1,EVD 
132,143,5,see a healthcare provider 
132,143,2,fever 
132,143,5,Seek medical attention immediately 
133,144,5,experimental vaccine 
133,144,8,vesicular stomatitis virus 
133,144,8,Ebola virus 
133,144,1,Ebola 
134,145,1,Ebola 
134,145,8,virus 
134,145,2,muscle and joint pain 
134,145,2,fever 
134,145,2,sore throat 
134,146,1,Ebola 
134,147,1,EVD 
134,147,5,no proven vaccine 
134,147,2,high fever 
134,147,2,central nervous system damage 
134,148,1,Ebola 
134,148,8,virus 
135,149,1,malaria 
135,149,8,mosquitoes  
135,149,5,Avoid sleeping outside 
135,150,5,antimalarial  
135,150,1,malaria 
135,150,5,Consult with a travel clinic healthcare provider 
135,150,5,practise malaria prophylaxis 
135,151,2,flu-like symptoms 
135,151,7,6 months after 
135,151,5,always inform any doctor treating you 
135,151,1,malaria 
136,152,1,malaria 
136,152,5,Bite prevention 
136,152,5,Awareness of risk  
136,152,5,Diagnosis – seek immediate medical advice 
136,152,4,tablets  
136,152,8,mosquito  
136,153,1,malaria 
136,153,8,mosquito  
136,153,5,Stay somewhere that has effective air conditioning 
136,153,5,make sure that doors and windows close properly. 
136,154,1,malaria 
136,154,5,antimalarial 
137,155,1,malaria 
137,155,5,proper steps to reduce the risk of exposure  
137,156,1,malria 
137,156,7,April 25  
137,157,1,malaria 
137,158,1,malaria 
141,159,5,vaccine 
141,159,8,insects  
141,159,1,typhus 
141,160,5,maintaining personal hygiene 
141,160,5,controlling the rodent population 
141,160,8,lice 
141,160,8,rodents 
141,161,1,typhus 
141,161,6,past few years 
141,161,8,pest  
142,162,1,typhus 
142,162,5,vaccine 
142,162,8,lice 
142,162,5,avoid contact with lice 
142,163,4,treatment with the antibiotic doxycycline 
142,163,1,typhus 
142,164,8,bacteria 
142,164,1,parasites 
142,164,1,typhus 
144,165,7,mid-20th century 
144,165,1,typhus 
144,165,5,body louse must be eliminated 
144,165,5,pesticide 
144,166,6,after two to three weeks 
144,166,1,typhus 
144,166,2,headache 
144,166,2,general pain 
144,166,2,chills and fever 
146,167,1,typhus 
146,167,8,insects 
146,167,5,good hygiene and the use of insect repellents 
146,168,1,typhus 
146,168,8,viral and bacterial 
147,169,1,cholera 
147,169,5,providing clean water and proper sanitation 
147,169,5,Health education and good food hygiene are equally important 
147,170,5,strengthening surveillance and early warning 
147,170,5,routine treatment of a community 
147,170,4,antibiotics 
147,170,1,cholera 
148,171,1,Cholera 
148,171,5,Boil it cook it peel it or forget it 
148,171,5,Foods should be thoroughly cooked 
148,172,8,infected person 
148,172,1,Cholera 
148,173,2,watery diarrhea 
148,173,2,vomiting 
148,173,3,Lab tests include stool gram stain 
148,173,1,Cholera 
149,174,6,previous 5 days 
149,174,2,vomiting and diarrhoea 
149,175,8,Cholera organism  
149,175,1,Cholera 
149,176,1,Cholera 
149,176,8,fish or shellfish 
149,176,8,flies 
151,177,1,Ebola 
151,177,8,Ebola-virus 
151,177,5,Infection control strategies may have to be modified 
151,178,5,workers are not exposed to harmful levels of chemicals 
151,178,1,Ebola 
151,178,8,virus 
151,179,1,Ebola 
151,179,8,Virus 
151,179,5,personal protective equipment (PPE) 
152,180,1,Ebola Virus Disease 
152,180,8,virus 
152,180,5,avoid outbreak areas like Sierra Leone 
153,181,1,Ebola 
153,181,5,no vaccine 
153,181,8,Virus 
153,181,5,intensive supportive treatment given by a hospital 
153,182,1,Ebola virus disease 
153,182,6,1976  
153,183,1,Ebola 
153,183,6,1976 
153,184,1,Ebola 
153,184,2,fever  
153,184,8,animal 
154,185,5,avoid being bitten by mosquitoes 
154,185,8,mosquito 
154,185,4,anti-malarial drugs 
154,185,1,malaria 
154,186,4,prophylaxis drugs 
154,186,5,See a travel medicine expert before you go 
154,186,1,malaria 
154,187,2,fever 
154,187,2,chills 
154,187,2,sweating 
154,188,3,Diagnosis is made by a blood test 
154,188,1,malaria 
155,189,8,parasite called Plasmodium 
155,189,8,mosquito 
155,189,1,malaria 
155,190,1,Malaria 
155,190,8,mosquito 
155,190,8,insecticide  
155,190,5,Cover doors and windows with fine mesh netting 
155,190,5,Use air conditioning or a fan in your room 
155,191,1,Malaria 
156,192,1,Malaria 
156,192,5,Talk to your doctor or nurse if you feel seriously ill 
156,192,2,fever 
156,193,1,Malaria 
156,193,5,There are prescription medicines you can take to prevent malaria 
156,193,5,preventing mosquito bites 
156,193,8,mosquito 
156,194,1,Malaria 
156,194,2,high fevers 
156,194,2,chills 
156,194,2,flu-like illness 
18,195,1,typhus 
18,195,5,No vaccine  
18,195,5,Avoidance of endemic areas and crowding 
18,195,5,Treatment of domestic animals to eradicate fleas 
18,195,8,animals 
18,195,8,vectors 
18,195,8,fleas and rats in particular 
18,196,5,efforts to treat domestic animals 
18,196,5,avoid any physical contact with infested clothing 
18,196,7,5 days 
18,196,1,typhus 
18,197,1,typhus 
18,197,7,1-2 weeks 
18,197,7,12 days 
18,197,7,two weeks 
242,198,1,typhus 
242,198,5,Spraying with insecticides 
242,198,5,rodent control measures 
242,198,5,cutting down vegetation 
242,198,8,insecticide 
242,198,8,rodent 
242,199,1,typhus 
242,199,5,protecting the body from insect bites 
242,199,5,applying insect repellent to the skin 
242,199,5,vaccine  
242,199,8,insect 
243,200,1,typhus 
243,200,4,Chloramphenicol  
243,200,4,250 to 500 mg orally or intravenously 
243,200,4,Azithromycin 
243,200,7,six months 
243,201,2,high fever 
243,201,2,intense generalized headache 
243,201,2,diffuse myalgias 
243,201,2,rash 
243,201,1,Scrub typhus  
243,202,1,Scrub typhus 
244,203,1,cholera 
244,203,5,personal and general preventive measures should be taken 
244,203,5,Do not buy food from unlicensed food premises or illegal hawkers 
244,203,5,Pay attention to hygienic condition of shops and the holding temperature of food 
244,203,4,general preventive measures 
244,204,1,Cholera 
244,204,5,Keep raw and cooked food separately 
244,204,5,Consume cooked food as soon as possible 
244,204,5,Left-over food must be stored in a refrigerator 
244,205,1,Cholera 
244,205,4,Personal hygiene 
244,205,5,Keep kitchen clean 
244,205,5,Store refuse in a well-covered dustbin 
246,206,1,Cholera 
246,206,5,Vaccination and improved sanitation 
246,206,5,Cholera vaccine 
246,206,6,1980s 
246,207,5,impressive protection with cholera vaccine 
246,207,5,pertussis vaccine 
246,207,6,1970s 
247,208,1,Cholera 
247,208,7,SEPTEMBER LAST YEAR 
247,209,2,diarrhea 
247,209,2,vomiting 
247,209,2,dehydration 
247,209,1,Cholera 
247,209,2,electrolyte imbalances 
247,210,8,bacteria 
247,210,1,Cholera 
249,211,1,Cholera 
249,211,6,1817 
249,212,1,Cholera 
249,212,7,early years 
251,213,1,Ebola 
251,213,7,26-year 
251,214,1,Ebola 
251,215,1,Ebola 
251,215,8,virus 
251,215,5,spraying medical gloves 
251,215,5,removal of hazardous materials from treatment sites 
252,216,1,Ebola 
252,216,5,avoiding contact with blood and body fluids 
252,216,5,practicing careful hand hygiene 
252,216,5,educating themselves on recognizing the disease and preventing it 
252,217,1,Ebola 
252,217,5,refraining from engaging in burial rituals 
252,217,5,handling items a person with Ebola has handled 
252,218,1,Ebola 
252,218,5,Healthcare workers and lab technicians also must practice very careful precautions 
252,218,5,isolating people with Ebola 
252,218,5,wearing protective gowns 
252,219,1,Ebola 
252,219,5,Cleaning crews should use a bleach solution to clean floors 
252,219,8,virus 
253,220,1,Ebola 
253,220,2,Fever 
253,220,8,Ebola virus 
253,220,2,internal bleeding and organ failure 
253,221,1,Ebola 
253,221,8,Ebola virus 
253,222,3,support for laboratory testing 
253,222,1,Ebola 
258,223,1,Malaria 
258,223,5,Awareness of risk 
258,223,5,Bite avoidance 
258,223,5,taking preventive medicines 
258,223,4,early treatment of an infected case 
258,224,1,Malaria 
258,224,4,medicine 
258,224,5,Measures to avoid bites should always be taken 
258,225,8,Mosquitoes that carry malaria 
258,225,1,Malaria 
258,225,5,Air-conditioned rooms are good 
258,225,5,There should be no holes in the gauze 
258,225,4,doxycycline  
258,226,4,chloroquine and other drugs 
258,226,5,choosing the most appropriate antimalarial 
258,226,8,mosquito 
258,226,1,malaria 
259,227,8, Plasmodium falciparum 
259,227,8,P. vivax 
259,227,8,P. ovale  and P. malariae 
259,227,8,mosquito vector 
259,228,1,malaria 
259,228,1,malaria 
259,228,8,P. falciparum malaria 
259,228,7,2006 
259,229,1,malaria 
259,229,4,mefloquine 
262,230,5,expanding coverage of insecticide-treated bed nets 
262,230,5,expanding use of intermittent preventive treatment for pregnant women 
262,230,5,use of indoor residual spraying with DDT 
262,230,1,malaria 
262,231,1,malaria 
262,231,4,inexpensive drugs 
262,231,1,Tuberculosis and Malaria  
264,233,5,Immunization and louse control 
264,233,5,dusting infested people with malathion or lindane 
264,233,5,Lice may be eliminated  
264,233,8,lice 
264,234,8,Louse  
264,235,4,doxycycline 200 mg po once followed by 100 mg 
264,235,7,7 days 
264,235,4,Chloramphenicol 500 mg 
264,236,1,typhus 
264,236,7,7 to 10 days 
264,236,2,rash 
266,237,7,3–5 days 
266,237,4,treatment with doxycycline 
266,237,5,murine typhus should be promptly reported 
266,237,5,typhus should be considered in the differential diagnosis 
266,238,1,typhus 
266,238,8,rodents 
266,238,8,animals  
266,239,6,2 decades 
266,239,6,8 mosquito 
266,239,6,8 virus 
267,240,5,Control flea infestation 
267,240,5,Eliminate food sources and other areas that may harbor wild animals 
267,240,5,Take personal precautions 
268,241,1,typhus 
268,241,5,environmental hygiene 
268,241,5,personal protection 
268,241,5,health education 
268,241,5,infestation control 
268,241,5,disease notification 
268,242,5,report suspected or confirmed cases 
268,242,5,public health control measures 
268,242,5,monitor the trend of the disease 
268,242,1,typhus 
268,242,7,1951 
269,243,2,diarrhoea 
269,243,1,cholera 
269,243,5,provision and use of clean drinking water 
269,243,5,good home and environmental hygiene and sanitation 
269,243,5,avoidance of potentially contaminated foods 
269,244,5,vaccination 
269,244,5,giving antibiotics to large numbers of people 
269,244,4,antibiotics 
269,244,5,restricting food imports from affected areas 
269,245,2,diarrhoea.  
269,245,2,dehydration 
269,245,4,vaccination 
269,245,4,quarantine 
269,245,1,Cholera 
271,246,1,Cholera 
271,246,5,Proper disposal of sewage Sterilization of contaminated infected materials 
271,246,5,Use of disinfectants like chlorine beach Warning boards over contaminated water sources 
271,246,5,directions on the water treatment strategies 
271,246,5,Water purification measures 
271,247,5,Piped water sources Drinks sold in cups 
271,247,5,Food or beverages from street vendors 
271,247,5,Unpasteurized milk and milk products 
273,248,2,profound fluid and electrolyte losses in the stool 
273,248,2,Vomiting 
273,248,2,diarrhea 
273,249,8,V. cholerae 
273,249,1,Cholera 
273,249,3,microbiology laboratories 
273,249,3,selective media and biochemical tests 
274,250,1,Cholera 
274,251,1,Cholera 
274,251,6,19th century 
274,251,6,1855 
274,252,6,1883 
274,252,1,Cholera 
4,253,1,Ebola 
4,253,5,Raising awareness 
4,253,8,Ebola infection 
4,254,5,clean  non-sterile long-sleeved gown  and gloves  
4,254,8, Ebola virus 
4,254,1,Ebola 
4,255,1,Ebola 
4,255,8,Ebola virus 
65,256,1,cholera 
65,256,5,vaccine against cholera 
65,256,5,using only water that has been boiled 
65,256,6,few months 
65,257,2,watery diarrhea and vomiting 
65,257,4,highly treatable 
65,257,1,Cholera 
68,258,1,cholera 
68,259,8,fish and shellfish 
68,259,2,diarrhea 
68,259,1,cholera 
68,259,5,waste must be kept from entering any water supply 
68,260,1,cholera 
68,260,8,flies 
68,260,5,keep garbage far away from food 
68,260,5,toilets will be sealed 
68,261,4,Drinking water 
68,261,2,diarrhea 
7,262,1,Ebola viral disease 
7,262,7,7days 
7,262,7,21days 
7,263,1,Ebola viral disease 
7,263,8,Gorilla 
7,263,8,chimpanzees 
7,263,8,monkeys 
73,264,1,Ebola 
73,264,8,Ebola virus 
73,264,5,droplet precautions to care 
76,265,1,Ebola 
76,265,5,Use soap and water 
76,265,8,infectious diseases 
76,266,5,vaccine development 
76,266,8,Ebola or Marburg viruses 
76,266,1,Ebola 
78,267,7,current Ebola Crisis 
78,267,1,Ebola 
78,268,6,late 1800s 
78,268,8,Ebola virus 
78,269,1,Ebola 
82,271,8,Mosquito 
82,271,5,protective clothing 
82,271,2,mosquito bites 
82,272,1,malaria 
82,272,2,being sick 
82,272,5,take preventive malaria medicines 
84,273,1,malaria 
85,275,5,malaria prevention 
85,275,8,mosquito 
85,275,1,Malaria an infectious disease 
85,276,5,malaria prevention and control  
85,276,1,malaria 
85,276,4,treatment for malaria 
86,277,5,precautions include wearing light 
86,277,1,malaria 
86,277,8,mosquito that spreads malaria 
86,278,1,malaria 
86,278,5,malaria vaccine 
87,279,1,malaria 
87,280,5,malaria prevention 
88,281,5,reducing populations of rats  mice 
88,281,1,typhus 
88,281,8,fleas 
88,282,1,typhus 
88,282,5,vaccines 
88,282,4,taking any antibiotics 
89,283,5,Using insecticides 
89,283,4,1% permethrin 
89,283,8,lice 
89,284,8,Rickettsia typhi 
89,284,1,typhus 
89,285,2,Abdominal pain Backache Dull 
89,286,4,antibiotics such as:Doxycycline Tetracycline 
90,287,1,typhus 
90,287,8,fleas  lice and chiggers 
90,287,5,Bedding Clothes Linens 
91,288,8,lice 
91,288,5,Boiling clothes 
91,288,4,public health measures 
91,289,8,Rickettsia prowazekii 
91,290,1,typhus 
93,291,1,cholera 
93,291,5,Wash hands with soap 
93,291,4,alcohol-based hand sanitizer 
93,292,5,Eat food that's completely cooked 
93,292,4,Avoid sushi 
93,292,1,cholera 
93,293,1,cholera 
93,293,5,immunization against cholera 
93,293,4,local office of public health 
96,294,1,cholera 
96,294,5,Cholera vaccines 
96,294,3,diagnosed by the discovery of the bacteria 
96,295,2,diarrhea and vomiting 
96,296,1,cholera 
96,297,1,cholera 
97,298,1,cholera 
97,298,5,vaccine 
97,298,7,six weeks apart 
97,299,6,1971 
97,299,7,19th century 
97,300,4,antibiotics 
278,101,1,ebola 
278,101,8,virus 
278,101,8,RNA viruses 
278,101,8,Filoviridae 
278,101,6,1976 
278,101,1,ebola 
278,101,8,virus 
278,101,8,RNA viruses 
278,101,8,Filoviridae 
278,101,6,1976 
278,102,8,airborne particles 
278,102,3,research lab 
278,102,1,ebola 
278,102,7,2-21 days 
278,102,2,no symptoms 
278,102,8,airborne particles 
278,102,3,research lab 
278,102,1,ebola 
278,102,7,2-21 days 
278,102,2,no symptoms 
278,103,8,virus 
278,103,8,animal 
278,103,7,latter stages 
278,103,5,The Centers for Disease Control and Prevention 
278,103,5,CDC 
278,103,8,Category â€œAâ€? agent 
278,103,8,virus 
278,103,8,animal 
278,103,7,latter stages 
278,103,5,The Centers for Disease Control and Prevention 
278,103,5,CDC 
278,103,8,Category â€œAâ€? agent 
279,104,8,Ebola virus 
279,104,7,40 years ago 
279,104,6,1976 
279,104,8,Ebola virus 
279,104,7,40 years ago 
279,104,6,1976 
279,105,6,1976 
279,105,5,CDC 
279,105,6,1995 
279,105,1,ebola 
279,105,6,1976 
279,105,5,CDC 
279,105,6,1995 
279,105,1,ebola 
280,106,8,Virus 
280,106,1,Ebola 
280,106,1,EBO-S 
280,106,6,June 27  1976 
280,106,1,hemorrhagic febrile 
280,106,1,Ebola hemorrhagic fever 
280,106,1,EHF 
280,106,6,July 6  1976 
280,106,6,July 14 
280,106,8,Virus 
280,106,1,Ebola 
280,106,1,EBO-S 
280,106,6,June 27  1976 
280,106,1,hemorrhagic febrile 
280,106,1,Ebola hemorrhagic fever 
280,106,1,EHF 
280,106,6,July 6  1976 
280,106,6,July 14 
280,107,6,July 2012 
280,107,8,Ebola virus 
280,107,1,Ebola 
280,107,6,2000 
280,107,4,national emergency task force 
280,107,4,World Health Organisation 
280,107,5,U.S. Centers for Disease Control and Prevention 
280,107,6,July 2012 
280,107,8,Ebola virus 
280,107,1,Ebola 
280,107,6,2000 
280,107,4,national emergency task force 
280,107,4,World Health Organisation 
280,107,5,U.S. Centers for Disease Control and Prevention 
281,108,8,Filoviridae 
281,108,8,Marburg virus 
281,108,6,1967 
281,108,8,green monkeys 
281,108,3,research and vaccine production 
281,108,8,Filoviridae 
281,108,8,Marburg virus 
281,108,6,1967 
281,108,8,green monkeys 
281,108,3,research and vaccine production 
281,109,8,monkeys 
281,109,8,virus 
281,109,5,Quarantine procedures 
281,109,8,Marburg virus 
281,109,8,monkeys 
281,109,8,virus 
281,109,5,Quarantine procedures 
281,109,8,Marburg virus 
281,110,8,Marburg virus 
281,110,1,Ebola 
281,110,8,Virus 
281,110,8,Marburg virus 
281,110,1,Ebola 
281,110,8,Virus 
282,111,4,ZMapp 
282,111,4,experimental treatment 
282,111,1,ebola 
282,111,4,treatment 
282,111,4,three monoclonal antibodies 
282,111,4,cure 
282,111,8,monkeys 
282,111,8,ebola virus 
282,111,4,ZMapp 
282,111,4,experimental treatment 
282,111,1,ebola 
282,111,4,treatment 
282,111,4,three monoclonal antibodies 
282,111,4,cure 
282,111,8,monkeys 
282,111,8,ebola virus 
282,112,4,Brincidofovir 
282,112,4,oral drug 
282,112,3,Phase 3 clinical testing 
282,112,4,side effects 
282,112,4,National Institutes of Health 
282,112,4,Brincidofovir 
282,112,4,oral drug 
282,112,3,Phase 3 clinical testing 
282,112,4,side effects 
282,112,4,National Institutes of Health 
283,113,1,Ebola hemorrhagic fever 
283,113,8,Ebola virus 
283,113,2,internal and external hemorrhage 
283,113,2,bleeding 
283,113,1,Ebola 
283,113,1,Ebola hemorrhagic fever 
283,113,8,Ebola virus 
283,113,2,internal and external hemorrhage 
283,113,2,bleeding 
283,113,1,Ebola 
283,114,1,Ebola hemorrhagic fever 
283,114,6,1976 
283,114,8,virus 
283,114,1,Ebola 
283,114,1,Ebola hemorrhagic fever 
283,114,6,1976 
283,114,8,virus 
283,114,1,Ebola 
284,115,8,needles 
