URLNO ,PNO,RFN,VAL
423,351,6,2012
423,351,6,42 days 
423,351,4,treatment centre 
424,352,1,Ebola 
424,352,6,Mar-14
424,352,6,Dec-13
424,353,4,basic care 
424,353,3,testing capability 
424,353,4,care center 
424,353,1,Ebola 
424,354,4,treatment center 
424,354,3,test negative 
424,354,4,seeking medical treatment 
430,355,1,Ebola 
430,355,8,deadly virus 
430,356,1,Ebola 
430,356,8,deadliest viruses 
430,357,1,Ebola 
430,357,7,10 days 
430,358,1,Ebola 
430,358,1,Cholera 
430,359,1,Ebola 
430,359,4,earlier treatment 
432,360,1,Ebola 
432,360,4,plenty of liquids and oxygen 
432,360,4,keeping their blood pressure steady 
432,360,4,addressing symptoms 
432,361,1,Ebola 
432,361,8,virus 
432,361,8,animals 
432,361,8,forest antelope 
432,361,8,fruit bat 
432,362,2,headache 
432,362,2,muscle pain 
432,362,2,difficulty breathing 
432,362,2,chills 
435,363,1,Ebola 
435,363,4,experimental drug 
435,363,8,TKM-Ebola 
435,364,1,Ebola 
435,364,8,TKM-Ebola  
435,364,3,clinical trial 
436,365,1,Ebola 
436,365,4,Treating Ebola 
436,365,5,no drugs or vaccines 
436,366,4,experimental drugs 
436,366,2,Ebola 
436,366,4,drug 
436,367,7,few months 
436,367,6,Treatments in West Africa  
436,367,1,Ebola 
436,368,1,Ebola 
436,369,1,Ebola 
440,370,1,Ebola 
440,370,8,virus 
440,370,6,1976
440,370,7,1970s 
440,371,1,Ebola 
440,371,8,Ebola virus 
440,371,6,1976
442,372,1,Ebola 
442,372,6,July 27 1976 
442,372,8,virus 
442,373,1,Ebola 
442,373,6,September 1 1976 
442,373,8,virus 
442,374,1,Ebola 
442,374,8,virus 
442,375,1,Ebola 
442,375,7,21 days 
442,375,2,headache 
442,375,2,muscle pain 
444,376,6,June 27 1976 
444,376,1,Ebola 
444,376,2,diarrhea 
444,377,1,Ebola 
444,377,6,October of 2014 
444,377,6,2014
447,378,1,Ebola 
447,379,1,Ebola 
448,380,1,Ebola 
448,380,5,vaccines 
448,380,4,drugs 
448,380,4,small pharmaceutical or biotechnology 
448,381,1,Ebola 
448,381,5,Ebola vaccine 
448,381,7,this month 
448,381,6,2013
448,381,5,antibody  
448,382,1,Ebola 
448,382,8,virus 
448,382,4,medicines 
449,383,1,Ebola 
449,383,4,bio-defense research 
449,383,4,Ebola treatment 
449,383,4,research department 
449,384,1,Ebola virus disease 
449,384,4,Effective treatment 
449,384,5,aggressive supportive care 
453,385,1,Ebola 
453,385,8,animal 
453,386,1,Ebola 
453,386,8,sick person 
453,387,1,Ebola 
453,387,5,worry about breathing it in 
453,388,1,Ebola 
453,388,8,virus 
453,388,8,pathogen 
453,389,1,Ebola 
453,389,8,virus 
453,389,8,monkeys 
457,390,1,Ebola 
457,390,8,Virus 
459,391,1,Ebola 
459,391,6,1976
459,392,1,Ebola 
459,392,6,2014
461,393,1,Ebola 
461,393,8,Ebola virus 
461,393,6,1976
463,395,6,1976
463,395,1,Ebola 
463,395,8,Ebola virus 
463,396,1,Ebola 
463,396,6,March 23 2014 
464,397,1,Ebola 
464,397,6,1976
464,398,7,1979
464,398,6,1994
103,1001,1,Ebola 
103,1001,8,virus 
103,1002,1,Ebola 
103,1002,3,Blood transfusions 
103,1002,3,Blood pressure medication 
103,1002,3,Fluids and electrolytes 
108,1003,1,Ebola 
108,1003,4,healthcare setting 
108,1003,2,symptoms of Ebola 
108,1004,5,avoid areas in which the disease has been reported 
108,1004,4,being treated 
108,1004,1,Ebola 
108,1005,8,virus 
108,1005,1,Ebola 
108,1005,5,Avoid direct contact with bodies 
108,1006,5,use disposable masks gloves 
108,1006,1,Ebola 
108,1006,8,virus 
109,1007,4,no treatment proven to be effective 
109,1007,1,Ebola 
109,1008,8,bats 
109,1008,1,Ebola 
109,1009,5,wearing of protective clothing 
109,1009,4,complete equipment sterilization 
109,1009,1,Ebola 
110,1010,8,Ebola virus 
110,1011,1,Ebola 
110,1011,6,March 11 2015 
110,1012,8,Ebola virus 
111,1013,5,Preventing malaria  
111,1013,4,antimalarial medication 
111,1013,1,malaria 
111,1014,1,malaria 
111,1014,8,mosquito bite 
111,1015,4,antimalarial drugs 
112,1016,5,Malaria is preventable 
112,1016,4,right medication 
112,1016,1,malaria 
112,1017,5,preventative medication 
112,1018,4,malaria pills 
112,1018,5,no vaccine for malaria 
112,1018,1,malaria 
113,1019,1,malaria 
113,1020,1,malaria 
114,1021,6,1999
114,1021,5,promising malaria vaccines 
114,1021,1,malaria 
114,1022,1,malaria 
114,1022,8,parasite 
114,1022,4,public health 
115,1023,8,transmitted by insects 
115,1023,1,typhus 
115,1023,5,Avoid overcrowded living conditions. 
115,1024,5,Practice good hygiene 
115,1024,1,typhus 
115,1024,4,prescribe doxycycline and chloramphenical 
116,1025,8,fleas ticks mites 
116,1025,1,typhus 
116,1025,5,wash clothing and bedding in extremely hot water 
117,1026,5,Cleanliness is important 
117,1026,1,typhus 
117,1026,4,treatment of clothing for those at high risk 
117,1027,2,headache chills high fever prostration 
117,1028,1,typhus fever 
118,1029,2,fever headache chills 
118,1030,8,parasite 
118,1031,1,typhus fever 
118,1031,8,flying squirrels 
118,1031,5,use insecticides 
118,1032,6,2006
118,1032,1,typhus 
123,1033,1,cholera 
123,1033,5,wash hands after using the toilet 
123,1033,5,wash hands before cooking 
123,1033,4,emergency sanitation facilities 
123,1034,2,Diarrhea 
123,1034,2,vomiting 
123,1034,2,dehydration 
123,1034,1,cholera 
123,1034,2,Water purification 
123,1035,4,treatment for cholera is oral rehydration 
123,1035,2,diarrhea 
123,1035,2,vomiting 
126,1036,5,clean drinking water 
126,1036,5,have appropriate sanitation and hygiene facilities 
126,1036,1,cholera 
126,1037,1,cholera 
126,1037,5,vaccinated 
126,1038,5,vaccination 
126,1038,1,cholera 
131,1039,1,typhus 
131,1039,5,avoidance of the insects  
131,1039,5,good hygiene and the use of insect repellents 
131,1039,8,insect 
131,1039,8,bacteria 
131,1040,1,typhus 
131,1040,4,antibiotics tetracycline or chloramphenicol 
132,1041,1,EVD 
132,1041,5,infection control measures 
132,1041,5,Avoid contact with any medical equipment 
132,1041,1,Ebola 
132,1042,1,Ebola  
132,1042,8,chimpanzees 
132,1042,8,Gorilla 
132,1042,8,Bats 
132,1042,8,forest antelope 
132,1042,8,porcupines 
132,1042,5,Avoid close contact with wild animals 
132,1043,1,EVD 
132,1043,5,see a healthcare provider 
132,1043,2,fever 
132,1043,5,Seek medical attention immediately 
133,1044,5,experimental vaccine 
133,1044,8,vesicular stomatitis virus 
133,1044,8,Ebola virus 
133,1044,1,Ebola 
134,1045,1,Ebola 
134,1045,8,virus 
134,1045,2,muscle and joint pain 
134,1045,2,fever 
134,1045,2,sore throat 
134,1046,1,Ebola 
134,1047,1,EVD 
134,1047,5,no proven vaccine 
134,1047,2,high fever 
134,1047,2,central nervous system damage 
134,1048,1,Ebola 
134,1048,8,virus 
135,1049,1,malaria 
135,1049,8,mosquitoes  
135,1049,5,Avoid sleeping outside 
135,1050,5,antimalarial  
135,1050,1,malaria 
135,1050,5,Consult with a travel clinic healthcare provider 
135,1050,5,practise malaria prophylaxis 
135,1051,2,flu-like symptoms 
135,1051,7,6 months after 
135,1051,5,always inform any doctor treating you 
135,1051,1,malaria 
136,1052,1,malaria 
136,1052,5,Bite prevention 
136,1052,5,Awareness of risk  
136,1052,5,Diagnosis – seek immediate medical advice 
136,1052,4,tablets  
136,1052,8,mosquito  
136,1053,1,malaria 
136,1053,8,mosquito  
136,1053,5,Stay somewhere that has effective air conditioning 
136,1053,5,make sure that doors and windows close properly. 
136,1054,1,malaria 
136,1054,5,antimalarial 
137,1055,1,malaria 
137,1055,5,proper steps to reduce the risk of exposure  
137,1056,1,malria 
137,1056,7,25-Apr
137,1057,1,malaria 
137,1058,1,malaria 
141,1059,5,vaccine 
141,1059,8,insects  
141,1059,1,typhus 
141,1060,5,maintaining personal hygiene 
141,1060,5,controlling the rodent population 
141,1060,8,lice 
141,1060,8,rodents 
141,1061,1,typhus 
141,1061,6,past few years 
141,1061,8,pest  
142,1062,1,typhus 
142,1062,5,vaccine 
142,1062,8,lice 
142,1062,5,avoid contact with lice 
142,1063,4,treatment with the antibiotic doxycycline 
142,1063,1,typhus 
142,1064,8,bacteria 
142,1064,1,parasites 
142,1064,1,typhus 
144,1065,7,mid-20th century 
144,1065,1,typhus 
144,1065,5,body louse must be eliminated 
144,1065,5,pesticide 
144,1066,6,after two to three weeks 
144,1066,1,typhus 
144,1066,2,headache 
144,1066,2,general pain 
144,1066,2,chills and fever 
146,1067,1,typhus 
146,1067,8,insects 
146,1067,5,good hygiene and the use of insect repellents 
146,1068,1,typhus 
146,1068,8,viral and bacterial 
147,1069,1,cholera 
147,1069,5,providing clean water and proper sanitation 
147,1069,5,Health education and good food hygiene are equally important 
147,1070,5,strengthening surveillance and early warning 
147,1070,5,routine treatment of a community 
147,1070,4,antibiotics 
147,1070,1,cholera 
148,1071,1,Cholera 
148,1071,5,Boil it cook it peel it or forget it 
148,1071,5,Foods should be thoroughly cooked 
148,1072,8,infected person 
148,1072,1,Cholera 
148,1073,2,watery diarrhea 
148,1073,2,vomiting 
148,1073,3,Lab tests include stool gram stain 
148,1073,1,Cholera 
149,1074,6,previous 5 days 
149,1074,2,vomiting and diarrhoea 
149,1075,8,Cholera organism  
149,1075,1,Cholera 
149,1076,1,Cholera 
149,1076,8,fish or shellfish 
149,1076,8,flies 
151,1077,1,Ebola 
151,1077,8,Ebola-virus 
151,1077,5,Infection control strategies may have to be modified 
151,1078,5,workers are not exposed to harmful levels of chemicals 
151,1078,1,Ebola 
151,1078,8,virus 
151,1079,1,Ebola 
151,1079,8,Virus 
151,1079,5,personal protective equipment (PPE) 
152,1080,1,Ebola Virus Disease 
152,1080,8,virus 
152,1080,5,avoid outbreak areas like Sierra Leone 
153,1081,1,Ebola 
153,1081,5,no vaccine 
153,1081,8,Virus 
153,1081,5,intensive supportive treatment given by a hospital 
153,1082,1,Ebola virus disease 
153,1082,6,1976
153,1083,1,Ebola 
153,1083,6,1976
153,1084,1,Ebola 
153,1084,2,fever  
153,1084,8,animal 
154,1085,5,avoid being bitten by mosquitoes 
154,1085,8,mosquito 
154,1085,4,anti-malarial drugs 
154,1085,1,malaria 
154,1086,4,prophylaxis drugs 
154,1086,5,See a travel medicine expert before you go 
154,1086,1,malaria 
154,1087,2,fever 
154,1087,2,chills 
154,1087,2,sweating 
154,1088,3,Diagnosis is made by a blood test 
154,1088,1,malaria 
155,1089,8,parasite called Plasmodium 
155,1089,8,mosquito 
155,1089,1,malaria 
155,1090,1,Malaria 
155,1090,8,mosquito 
155,1090,8,insecticide  
155,1090,5,Cover doors and windows with fine mesh netting 
155,1090,5,Use air conditioning or a fan in your room 
155,1091,1,Malaria 
156,1092,1,Malaria 
156,1092,5,Talk to your doctor or nurse if you feel seriously ill 
156,1092,2,fever 
156,1093,1,Malaria 
156,1093,5,There are prescription medicines you can take to prevent malaria 
156,1093,5,preventing mosquito bites 
156,1093,8,mosquito 
156,1094,1,Malaria 
156,1094,2,high fevers 
156,1094,2,chills 
156,1094,2,flu-like illness 
18,1095,1,typhus 
18,1095,5,No vaccine  
18,1095,5,Avoidance of endemic areas and crowding 
18,1095,5,Treatment of domestic animals to eradicate fleas 
18,1095,8,animals 
18,1095,8,vectors 
18,1095,8,fleas and rats in particular 
18,1096,5,efforts to treat domestic animals 
18,1096,5,avoid any physical contact with infested clothing 
18,1096,7,5 days 
18,1096,1,typhus 
18,1097,1,typhus 
18,1097,7,1-2 weeks 
18,1097,7,12 days 
18,1097,7,two weeks 
242,1098,1,typhus 
242,1098,5,Spraying with insecticides 
242,1098,5,rodent control measures 
242,1098,5,cutting down vegetation 
242,1098,8,insecticide 
242,1098,8,rodent 
242,1099,1,typhus 
242,1099,5,protecting the body from insect bites 
242,1099,5,applying insect repellent to the skin 
242,1099,5,vaccine  
242,1099,8,insect 
243,1100,1,typhus 
243,1100,4,Chloramphenicol  
243,1100,4,250 to 500 mg orally or intravenously 
243,1100,4,Azithromycin 
243,1100,7,six months 
243,1101,2,high fever 
243,1101,2,intense generalized headache 
243,1101,2,diffuse myalgias 
243,1101,2,rash 
243,1101,1,Scrub typhus  
243,1102,1,Scrub typhus 
244,1103,1,cholera 
244,1103,5,personal and general preventive measures should be taken 
244,1103,5,Do not buy food from unlicensed food premises or illegal hawkers 
244,1103,5,Pay attention to hygienic condition of shops and the holding temperature of food 
244,1103,4,general preventive measures 
244,1104,1,Cholera 
244,1104,5,Keep raw and cooked food separately 
244,1104,5,Consume cooked food as soon as possible 
244,1104,5,Left-over food must be stored in a refrigerator 
244,1105,1,Cholera 
244,1105,4,Personal hygiene 
244,1105,5,Keep kitchen clean 
244,1105,5,Store refuse in a well-covered dustbin 
246,1106,1,Cholera 
246,1106,5,Vaccination and improved sanitation 
246,1106,5,Cholera vaccine 
246,1106,6,1980s 
246,1107,5,impressive protection with cholera vaccine 
246,1107,5,pertussis vaccine 
246,1107,6,1970s 
247,1108,1,Cholera 
247,1108,7,SEPTEMBER LAST YEAR 
247,1109,2,diarrhea 
247,1109,2,vomiting 
247,1109,2,dehydration 
247,1109,1,Cholera 
247,1109,2,electrolyte imbalances 
247,1110,8,bacteria 
247,1110,1,Cholera 
249,1111,1,Cholera 
249,1111,6,1817
249,1112,1,Cholera 
249,1112,7,early years 
251,1113,1,Ebola 
251,1113,7,26-year 
251,1114,1,Ebola 
251,1115,1,Ebola 
251,1115,8,virus 
251,1115,5,spraying medical gloves 
251,1115,5,removal of hazardous materials from treatment sites 
252,1116,1,Ebola 
252,1116,5,avoiding contact with blood and body fluids 
252,1116,5,practicing careful hand hygiene 
252,1116,5,educating themselves on recognizing the disease and preventing it 
252,1117,1,Ebola 
252,1117,5,refraining from engaging in burial rituals 
252,1117,5,handling items a person with Ebola has handled 
252,1118,1,Ebola 
252,1118,5,Healthcare workers and lab technicians also must practice very careful precautions 
252,1118,5,isolating people with Ebola 
252,1118,5,wearing protective gowns 
252,1119,1,Ebola 
252,1119,5,Cleaning crews should use a bleach solution to clean floors 
252,1119,8,virus 
253,1120,1,Ebola 
253,1120,2,Fever 
253,1120,8,Ebola virus 
253,1120,2,internal bleeding and organ failure 
253,1121,1,Ebola 
253,1121,8,Ebola virus 
253,1122,3,support for laboratory testing 
253,1122,1,Ebola 
258,1123,1,Malaria 
258,1123,5,Awareness of risk 
258,1123,5,Bite avoidance 
258,1123,5,taking preventive medicines 
258,1123,4,early treatment of an infected case 
258,1124,1,Malaria 
258,1124,4,medicine 
258,1124,5,Measures to avoid bites should always be taken 
258,1125,8,Mosquitoes that carry malaria 
258,1125,1,Malaria 
258,1125,5,Air-conditioned rooms are good 
258,1125,5,There should be no holes in the gauze 
258,1125,4,doxycycline  
258,1126,4,chloroquine and other drugs 
258,1126,5,choosing the most appropriate antimalarial 
258,1126,8,mosquito 
258,1126,1,malaria 
259,1127,8, Plasmodium falciparum 
259,1127,8,P. vivax 
259,1127,8,P. ovale  and P. malariae 
259,1127,8,mosquito vector 
259,1128,1,malaria 
259,1128,1,malaria 
259,1128,8,P. falciparum malaria 
259,1128,7,2006
259,1129,1,malaria 
259,1129,4,mefloquine 
262,1130,5,expanding coverage of insecticide-treated bed nets 
262,1130,5,expanding use of intermittent preventive treatment for pregnant women 
262,1130,5,use of indoor residual spraying with DDT 
262,1130,1,malaria 
262,1131,1,malaria 
262,1131,4,inexpensive drugs 
262,1131,1,Tuberculosis and Malaria  
264,1133,5,Immunization and louse control 
264,1133,5,dusting infested people with malathion or lindane 
264,1133,5,Lice may be eliminated  
264,1133,8,lice 
264,1134,8,Louse  
264,1135,4,doxycycline 200 mg po once followed by 100 mg 
264,1135,7,7 days 
264,1135,4,Chloramphenicol 500 mg 
264,1136,1,typhus 
264,1136,7,7 to 10 days 
264,1136,2,rash 
266,1137,7,3–5 days 
266,1137,4,treatment with doxycycline 
266,1137,5,murine typhus should be promptly reported 
266,1137,5,typhus should be considered in the differential diagnosis 
266,1138,1,typhus 
266,1138,8,rodents 
266,1138,8,animals  
266,1139,6,2 decades 
266,1139,6,8 mosquito 
266,1139,6,8 virus 
267,1140,5,Control flea infestation 
267,1140,5,Eliminate food sources and other areas that may harbor wild animals 
267,1140,5,Take personal precautions 
268,1141,1,typhus 
268,1141,5,environmental hygiene 
268,1141,5,personal protection 
268,1141,5,health education 
268,1141,5,infestation control 
268,1141,5,disease notification 
268,1142,5,report suspected or confirmed cases 
268,1142,5,public health control measures 
268,1142,5,monitor the trend of the disease 
268,1142,1,typhus 
268,1142,7,1951
269,1143,2,diarrhoea 
269,1143,1,cholera 
269,1143,5,provision and use of clean drinking water 
269,1143,5,good home and environmental hygiene and sanitation 
269,1143,5,avoidance of potentially contaminated foods 
269,1144,5,vaccination 
269,1144,5,giving antibiotics to large numbers of people 
269,1144,4,antibiotics 
269,1144,5,restricting food imports from affected areas 
269,1145,2,diarrhoea.  
269,1145,2,dehydration 
269,1145,4,vaccination 
269,1145,4,quarantine 
269,1145,1,Cholera 
271,1146,1,Cholera 
271,1146,5,Proper disposal of sewage Sterilization of contaminated infected materials 
271,1146,5,Use of disinfectants like chlorine beach Warning boards over contaminated water sources 
271,1146,5,directions on the water treatment strategies 
271,1146,5,Water purification measures 
271,1147,5,Piped water sources Drinks sold in cups 
271,1147,5,Food or beverages from street vendors 
271,1147,5,Unpasteurized milk and milk products 
273,1148,2,profound fluid and electrolyte losses in the stool 
273,1148,2,Vomiting 
273,1148,2,diarrhea 
273,1149,8,V. cholerae 
273,1149,1,Cholera 
273,1149,3,microbiology laboratories 
273,1149,3,selective media and biochemical tests 
274,1150,1,Cholera 
274,1151,1,Cholera 
274,1151,6,19th century 
274,1151,6,1855
274,1152,6,1883
274,1152,1,Cholera 
4,1153,1,Ebola 
4,1153,5,Raising awareness 
4,1153,8,Ebola infection 
4,1154,5,clean  non-sterile long-sleeved gown  and gloves  
4,1154,8, Ebola virus 
4,1154,1,Ebola 
4,1155,1,Ebola 
4,1155,8,Ebola virus 
65,1156,1,cholera 
65,1156,5,vaccine against cholera 
65,1156,5,using only water that has been boiled 
65,1156,6,few months 
65,1157,2,watery diarrhea and vomiting 
65,1157,4,highly treatable 
65,1157,1,Cholera 
68,1158,1,cholera 
68,1159,8,fish and shellfish 
68,1159,2,diarrhea 
68,1159,1,cholera 
68,1159,5,waste must be kept from entering any water supply 
68,1160,1,cholera 
68,1160,8,flies 
68,1160,5,keep garbage far away from food 
68,1160,5,toilets will be sealed 
68,1161,4,Drinking water 
68,1161,2,diarrhea 
7,1162,1,Ebola viral disease 
7,1162,7,7days 
7,1162,7,21days 
7,1163,1,Ebola viral disease 
7,1163,8,Gorilla 
7,1163,8,chimpanzees 
7,1163,8,monkeys 
73,1164,1,Ebola 
73,1164,8,Ebola virus 
73,1164,5,droplet precautions to care 
76,1165,1,Ebola 
76,1165,5,Use soap and water 
76,1165,8,infectious diseases 
76,1166,5,vaccine development 
76,1166,8,Ebola or Marburg viruses 
76,1166,1,Ebola 
78,1167,7,current Ebola Crisis 
78,1167,1,Ebola 
78,1168,6,late 1800s 
78,1168,8,Ebola virus 
78,1169,1,Ebola 
82,1171,8,Mosquito 
82,1171,5,protective clothing 
82,1171,2,mosquito bites 
82,1172,1,malaria 
82,1172,2,being sick 
82,1172,5,take preventive malaria medicines 
84,1173,1,malaria 
85,1175,5,malaria prevention 
85,1175,8,mosquito 
85,1175,1,Malaria an infectious disease 
85,1176,5,malaria prevention and control  
85,1176,1,malaria 
85,1176,4,treatment for malaria 
86,1177,5,precautions include wearing light 
86,1177,1,malaria 
86,1177,8,mosquito that spreads malaria 
86,1178,1,malaria 
86,1178,5,malaria vaccine 
87,1179,1,malaria 
87,1180,5,malaria prevention 
88,1181,5,reducing populations of rats  mice 
88,1181,1,typhus 
88,1181,8,fleas 
88,1182,1,typhus 
88,1182,5,vaccines 
88,1182,4,taking any antibiotics 
89,1183,5,Using insecticides 
89,1183,4,1% permethrin 
89,1183,8,lice 
89,1184,8,Rickettsia typhi 
89,1184,1,typhus 
89,1185,2,Abdominal pain Backache Dull 
89,1186,4,antibiotics such as:Doxycycline Tetracycline 
90,1187,1,typhus 
90,1187,8,fleas  lice and chiggers 
90,1187,5,Bedding Clothes Linens 
91,1188,8,lice 
91,1188,5,Boiling clothes 
91,1188,4,public health measures 
91,1189,8,Rickettsia prowazekii 
91,1190,1,typhus 
93,1191,1,cholera 
93,1191,5,Wash hands with soap 
93,1191,4,alcohol-based hand sanitizer 
93,1192,5,Eat food that's completely cooked 
93,1192,4,Avoid sushi 
93,1192,1,cholera 
93,1193,1,cholera 
93,1193,5,immunization against cholera 
93,1193,4,local office of public health 
96,1194,1,cholera 
96,1194,5,Cholera vaccines 
96,1194,3,diagnosed by the discovery of the bacteria 
96,1195,2,diarrhea and vomiting 
96,1196,1,cholera 
96,1197,1,cholera 
97,1198,1,cholera 
97,1198,5,vaccine 
97,1198,7,six weeks apart 
97,1199,6,1971
97,1199,7,19th century 
97,1200,4,antibiotics 
100,601,1,Plasmodium falciparum malaria 
100,601,4,artemisinin-based combination therapies (ACTs)
100,601,8,P. vivax
101,603,5,antibodies 
101,603,6,24 hours of infection 
101,603,8,Ebola virus 
101,604,6,1976 in Zaire 
101,604,8,Filoviridae; 
101,605,6,May-11
101,605,5,hydration
101,605,1,Ebola 
102,606,1,Ebola 
102,607,4,ZMapp 
102,607,1,Ebola. 
102,607,5,genetically engineered antibodies 
102,608,4,Brincidofovir
102,608,8,Ebola virus 
102,608,6,first patient 
102,609,4,Blood transfusions from an Ebola survivor 
102,609,5,develop antibodies 
102,609,7,decades 
103,610,2,bleeding inside and outside the body. 
103,610,8,Ebola virus 
103,611,2,colds
103,612,6,2 to 21 days 
103,612,2,vomit or cough up blood
104,613,4,rehydration with ORS 
104,613,7,primary 
104,613,1,cholera. 
104,614,6,24 hours 
104,614,4,ibramycin
104,614,3,perform a full reassessment 
105,615,4,oral rehydration therapy 
105,615,6,first two to four hours 
105,615,1,cholera 
105,616,4,Antibiotic treatments 
105,616,6,one to three days 
105,616,5,antibiotics 
105,617,4,Doxycycline 
105,617,8,strains of V. cholerae 
105,617,7,future choices 
106,618,1,Cholera 
106,619,1,cholera 
106,620,1,cholera 
107,621,5,Vaccination 
107,622,5,CVD-103HgR 
119,623,1,Ebola hemorrhagic fever 
119,623,6,August 2000 to January 2001. 
119,623,3,PCR (RT-PCR) 
119,623,8,ebolavirus 
119,623,6,1976
119,623,6,1979
119,623,6,24 to 48 h 
120,624,8,Ebola Virus 
120,625,3,laboratory biosafety 
120,625,1,Ebola 
120,626,3,RT-PCR test 
120,626,6,2 to 6 hours 
120,627,3,PCR tests 
120,627,6,December 
120,627,3,Ebola diagnostic tests 
121,628,3,blood tests for Ebola
121,628,2,fever 
121,628,2,nausea 
121,628,2,diarrhea 
121,628,1,Ebola 
121,629,6,21 days 
121,629,1,Ebola 
121,629,6,Oct. 17
121,629,3,negative Ebola test
121,630,3,RT-PCR 
121,630,2,fever 
121,630,6,two days 
121,630,8,virus 
121,630,3,blood to detect 
122,631,3,PCR 
122,631,8,virus 
122,631,3,genetic material 
122,632,3,PCR 
122,632,8,viral material 
122,632,1,ebola 
267,635,1,cholera 
267,635,4,Antimicrobial therapy 
267,635,4,fluid therapy 
267,635,4,antibiotic 
267,635,2,diarrhea 
267,635,6,48 hours 
267,636,8,V cholerae O1 
267,636,4,antimicrobial 
267,636,8,V cholerae O139 
267,637,4,Furazolidone 
267,637,1,cholera 
267,637,4,quinolones 
267,637,4,ampicillin 
267,637,4,erythromycin 
268,638,4,Co-trimoxazole 
268,638,2,diarrhea 
268,638,3,sulfamethoxazole 
269,639,5,Cholera Vaccine 
269,639,8,Vibrio cholerae 
269,639,4,Phenol 
27,640,4,antimalarial drugs 
27,640,2,control fever
27,640,1,malaria 
27,641,1,falciparum malaria 
27,641,4,Quinine
27,641,2,breathing failure
27,641,7,first days of treatment 
270,642,1,cholera 
270,642,4,fluids and electrolytes 
270,642,4,water 
270,642,4,sugar 
270,642,4,salts 
270,642,2,dehydration 
270,642,6,three to six days 
270,643,4,antibiotic tetracycline 
270,643,2,reduce fluid loss 
270,643,8,cholera bacteria 
270,644,1,cholera 
270,644,3,fresh stool sample 
270,644,2,diarrhea 
270,644,2,vomiting 
270,644,8,cholera bacteria 
272,645,1,Cholera 
272,645,8,bacterium Vibrio cholerae 
272,646,2,watery diarrhoea 
272,646,2,dehydration 
272,647,8,V. cholerae 
272,647,2,diarrhoea 
272,647,8,V. parahaemolyticus
272,647,8,V. mimicus
272,647,8,aeromonas 
272,647,1,meningitis 
275,648,8,female Anopheles mosquito 
275,648,8,Plasmodium 
275,648,4,polymerase chain reaction 
275,648,8,P. knowlesi 
275,648,1,malaria 
275,649,1,malaria 
275,649,3,blood films 
275,649,3,RDT 
275,649,8,malarial parasite 
276,650,1,malaria 
276,651,6,2010
276,651,1,malaria 
277,652,1,malaria 
277,652,8,Giemsa-stained parasites 
277,652,3,PCR 
277,652,3,microsatellite testing 
277,652,3,blood sample 
277,653,1,simian malaria 
277,653,3,molecular testing 
277,653,8,falciparum 
288,654,3,microscopic demonstration 
288,654,8,malaria parasites 
288,654,6,12 hours 
288,654,2,malaria 
288,654,3,Malaria 
288,654,4,malaria 
288,654,7,delays 
293,658,1,Scrub typhus 
293,658,8,trombiculid mites 
293,658,2,fever 
293,658,2,rash 
293,658,2,eschar 
293,658,3,indirect fluorescent antibody 
293,659,1,scrub-typhus 
293,659,3,serology 
293,659,3,Weilâ€“Felix OX-K agglutination reaction 
293,659,3,IIP 
293,659,6,hours 
293,660,3,serological tests 
293,660,1,typhus 
293,660,3,antibody 
295,661,1,typhus 
295,661,3,differential diagnoses 
295,662,1,typhus 
295,662,3,clinically 
295,663,3,PCR 
295,663,8,rickettsial DNA 
295,663,3,skin biopsy 
295,663,1,typhus 
295,664,3,EIA 
295,664,3,IFA 
295,664,1,typhus 
295,664,8,rickettsial species. 
296,665,1,Bush typhus 
296,665,1,Scrub typhus 
296,665,8,Orientia tsutsugamushi 
296,665,8,Gram-negative 
296,665,8,Rickettsiaceae 
296,665,6,1930
296,666,1,Paratyphoid 
296,666,1,Dengue Fever
296,666,3,Weil-Felix test 
296,667,3,PCR 
296,667,3,culture 
296,667,3,serological testing 
296,667,4,antibiotic treatment 
296,667,7,prior 
298,668,8,V. cholerae serogroup O1 
298,668,8,V. cholerae serogroup O139 
298,668,2,Epidemic Dysentery 
298,668,1,Cholera 
298,668,3,stool specimen 
298,669,3,rapid diagnostic test 
298,669,1,cholerae 
298,669,3,stool culture 
299,670,3,RDTs 
299,670,3,IP cholera dipstick
299,670,3,SMART 
299,670,3,IP dipstick 
299,670,3,Medicos 
299,671,1,cholera 
299,671,7,early 
299,671,8,Vibrio cholerae 
299,671,3,rapid diagnostic tests 
299,671,3,bacterial cultures 
299,672,3,rapid diagnostic tests 
299,672,1,cholera 
300,673,3,cholera stool specimens 
300,673,8,V. cholerae 
300,673,3,rice water stool 
300,673,2,diarrhea 
300,674,3,stool specimen 
300,674,8,V. cholerae 
300,674,6,18 to 24 h 
301,675,1,Cholera 
301,675,8,Vibrio cholerae. 
301,675,2,diarrhea 
301,676,1,diarrhea 
301,676,4,intravenous
301,676,3,Antibiotics 
301,676,3,restore fluids 
301,676,4,IV fluid 
301,676,1,cholera 
301,676,5,vaccines 
301,676,4,replace fluid 
301,676,4,salts 
301,676,2,fluid loss 
301,676,2,diarrhea 
302,678,2,diarrhoea 
302,678,3,replace fluids 
302,678,3,oral rehydration 
302,678,3,intravenous fluid 
302,678,2,dehydration 
302,678,6,per day 
302,678,6,3 days. 
302,679,4,antibiotics 
302,679,4,antimalarial medication 
